id,link,type,cdmid,title,format,rights,description,publisher,date,source,keywords,coverage,aprox,latitude,longitude,relation
Gale_Woods2_60a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/221,Image;StillImage,221,Standard Logging Engines,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,Document about standard logging engine models of 1910 made by Willamette Iron and Steel Works. It also gives information about the Tandem Drum Type logging engine.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",documents; engines,United States--Idaho--Latah County,yes,,,
Gale_Woods2_21,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/222,Image;StillImage,222,Iron and Steel Works,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,Document showing some equipment made by the Willametter Iron and Steel Works.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",equipment; iron; steel,United States--Oregon--Multnomah County--Portland,yes,45.495065,-122.693953,
Gale_DeepCreek2-07a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/223,Image;StillImage,223,W. McMurray Place Mine Cart,image/jpg,https://rightsstatements.org/vocab/InC-EDU/1.0/,A wooden mine card from the old mine on W. McMurray Place (old Alva Strong Place) in Deep Creek area Idaho.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1984-08-27,"Lee Gale Scrapbooks: Deep Creek 2, Potlatch Historical Society",mine; wooden cart,United States--Idaho--Latah County--Deep Creek,,47.00643,-116.91079,
Gale_DeepCreek1-33b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/224,Image;StillImage,224,California Redwoods,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,Mr. and Mrs. Ira Dooley ride cars through redwood tunnels at the California Redwoods.  Photograph taken in 1920.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scapbooks: Deep Creek 1, Potlatch Historical Society",,United States--Idaho--Latah County--Deep Creek,yes,,,
Gale_Woods2_60b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/225,Image;StillImage,225,Standard Logging Engines,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,Document about standard logging engine models of 1910 made by Willamette Iron and Steel Works. It also gives general data about the Tandem Drum Type logging engine.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",documents; engines,United States--Idaho--Latah County,yes,,,
Gale_Woods2_61a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/226,Image;StillImage,226,Camp 4,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"View of PLC Camp 4, which is located 3 miles south of Helmer, ID. A row of buildings can be seen on the camp.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",lumber camps; buildings,United States--Idaho--Latah County,yes,,,
Gale_Woods2_61b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/227,Image;StillImage,227,"'Steel Gang' Railroad Camp",image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"View of the 'Steel Gang' railroad camp, which is located near Camp 4. A train can be seen on the railroad tracks.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",trains; railroads; lumber camps,United States--Idaho--Latah County,yes,,,
Gale_Woods2_62a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/228,Image;StillImage,228,Lawrences Logging,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"View of the end of a log sitting in the snow in a forest. The end of the log as 'Lawrences Logging Helmer, Idaho 1800 ft' written on it.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",logs; logging,United States--Idaho--Latah County--Helmer,yes,46.805142,-116.472294,
Gale_Woods2_62b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/229,Image;StillImage,229,Building a Railroad,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"M. K. building a railroad grade south of Helmer, towards Park. A man can be seen standing on a truck as it drives down the road.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",railroads; automobiles; construction,United States--Idaho--Latah County--Helmer,yes,46.805142,-116.472294,
Gale_Woods2_63b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/230,Image;StillImage,230,Horses For Sale,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"Document listing the horses that were still unsold and were for sale. It provides information about color, age and weight of the horses.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1907,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",horses; documents,United States--Idaho--Latah County,yes,,,
Gale_Woods2_63a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/231,Image;StillImage,231,Airplane Rides,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"Nick Mamer giving airplane rides in Bovill. Many people can be seen standing around the airplane, which is parked in front of a building.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1922,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",airplanes,United States--Idaho--Latah County--Bovill,yes,46.86184,-116.394783,
Gale_Woods2_64,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/232,Image;StillImage,232,Bovill Main Street,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,View of Main Street in Bovill after it was rebuilt after the fire of 1914. A person can be seen working on the window of a building.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",streets; buildings,United States--Idaho--Latah County--Bovill,yes,46.860409,-116.396899,
Gale_Woods2_65a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/233,Image;StillImage,233,North Idaho Fire,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"View of the aftermath from the 1910 fire, which spread through the timber in North Idaho. Many logs can be seen fallen and spread on the ground between the few trees that are still standing.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",fires; forests,United States--Idaho--Latah County,yes,,,
Gale_Woods2_66,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/234,Image;StillImage,234,Logging Superintendent,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"Edward J. Gaffney, the logging superintendent, standing on a flatcar. The photo was taken as the flatcar was coming to an incline in Clarkia. Marble Mountain can also be seen in the distance.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",railroad cars; superintendents,"United States--Idaho--Shosone County--Clarkia, ID",yes,47.01166,-116.25149,
Gale_DeepCreek1-34a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/235,Image;StillImage,235,Webster's Mill,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"Workers at Webster's Mill, Deep Creek, Northern Latah County, Idaho.  The location is known as the F. H. Brincken Place in 1955. Imprint made from an original photograph taken in 1888 or 1889.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1888,"Lee Gale Scapbooks: Deep Creek 1, Potlatch Historical Society",,United States--Idaho--Latah County--Deep Creek,yes,,,
Gale_Woods2_65b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/236,Image;StillImage,236,Logging Truck,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,An early day logging truck. The truck has a stack of logs piled in the back and a man driving in the front.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",trucks; logging; logs,United States--Idaho--Latah County,yes,,,
Gale_Woods2_67a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/237,Image;StillImage,237,No. 105 Locomotive,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"View of a No. 105 locomotive hauling stacks of logs to Camp 6, which is located near Helmer, Idaho and the WI&M main line. A man can be seen in the window of the locomotive.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",locomotives; logs,United States--Idaho--Latah County--Helmer,yes,46.805142,-116.472294,
Gale_Woods2_67b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/238,Image;StillImage,238,Logging Railroad,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,View of a locomotive on a logging railroad. Steam can be seen coming out of the locomotive and a person can be seen hanging onto the side of it.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",locomotives; railroads,United States--Idaho--Clearwater County--Pierce,yes,46.491053,-115.806187,
Gale_Woods2_68,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/239,Image;StillImage,239,Oregon Logging,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,A few men wrapping cables around a log in Oregon.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",logging; logs,United States--Idaho--Latah County,yes,,,
Gale_Woods2_69,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/240,Image;StillImage,240,"Famous 'Incline'",image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"View of the famous 'incline' on the divide between Lines Creek and W. Fork Merry Creek. It had a grade of nearly 40%.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",railroads; slopes,United States--Idaho--Latah County,yes,47.101492,-116.219553,
Gale_Woods2_70a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/241,Image;StillImage,241,Train Wreck,image/jpeg,https://rightsstatements.org/vocab/InC-EDU/1.0/,"View of a No. 24 locomotive on its side after the new fill and roadbed gave way. The wreck occurred near Helmer, Idaho and Camp 10.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1930,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",wrecks; railroads; locomotives,United States--Idaho--Latah County--Helmer,yes,46.805142,-116.472294,
Gale_Woods2_22,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/242,Image;StillImage,242,Tramway Cable System,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"View of the Potlatch Lumber Company tramway cable system. It shows a general type of construction using a log unit, which is rounding a 45 degree curve. Two logs can be seen suspended using cables.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1915,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",equipment; logging,United States--Idaho--Latah County,yes,,,
Gale_Woods2_70b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/243,Image;StillImage,243,Steam Shovel,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,A few men sitting inside the steam shovel machine.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",equipment; shovels,United States--Idaho--Latah County,yes,,,
Gale_Woods2_71a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/244,Image;StillImage,244,Locomotive,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,A group of men standing next to the side of a locomotive. A steam shovel can be seen behind the locomotive.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",equipment; locomotives,United States--Idaho--Latah County,yes,,,
Gale_Woods2_71b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/245,Image;StillImage,245,Railroad Construction,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,"A group of men working on constructing the railroad. A locomotive, railroad cars, and a steam shovel can be seen sitting on the tracks behind the men.","University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",railroads; construction,United States--Idaho--Latah County,yes,,,
Gale_DeepCreek1-34b,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/246,Image;StillImage,246,Swimming Hole,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,People in a swimming hole at the Fritz Brincken Place. Photograph taken around 1908.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1908,"Lee Gale Scapbooks: Deep Creek 1, Potlatch Historical Society",,United States--Idaho--Latah County--Deep Creek,yes,,,
Gale_Woods2_72,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/247,Image;StillImage,247,Steam Shovel,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,An American steam shovel and a geared engine 102 hooked to a dump car. The equipment is being used to get material for building a spur on the logging railroad. A man can be seen standing next to the steam shovel.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1920,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",railroads; construction,United States--Idaho--Latah County,yes,,,
Gale_Woods2_74a,https://digital.lib.uidaho.edu:80/cdm/ref/collection/phs/id/248,Image;StillImage,248,Camp 11 Workers,image/jpeg,https://creativecommons.org/publicdomain/mark/1.0/,Ralph Todd and Frank Meachem standing together at Camp 11.,"University of Idaho Library Digital Initiatives, https://www.lib.uidaho.edu/digital/",1910,"Lee Gale Scapbooks: Woods 2, Potlatch Historical Society",lumber camps; men,United States--Idaho--Latah County,yes,,,
